"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE36078_WT_VS_IL1R_KO_LUNG_DC_DN","GSE36078_WT_VS_IL1R_KO_LUNG_DC_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_UP","GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP","GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP","GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_UP","GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP","GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN","GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE3982_MAC_VS_BCELL_UP","GSE3982_MAC_VS_BCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN","GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE40273_GATA1_KO_VS_WT_TREG_UP","GSE40273_GATA1_KO_VS_WT_TREG_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP","GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_DN","GSE411_WT_VS_SOCS3_KO_MACROPHAGE_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN","GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN","GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_UP","GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN","GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN","GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP","GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP","GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP","GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP","GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN","GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP","GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP","GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE7831_1H_VS_4H_CPG_STIM_PDC_UP","GSE7831_1H_VS_4H_CPG_STIM_PDC_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE7852_LN_VS_FAT_TREG_DN","GSE7852_LN_VS_FAT_TREG_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE7852_TREG_VS_TCONV_FAT_DN","GSE7852_TREG_VS_TCONV_FAT_DN","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE7852_TREG_VS_TCONV_LN_UP","GSE7852_TREG_VS_TCONV_LN_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_12H_UP","GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_12H_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP","GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_UP","KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_UP","38/2154","200/21355",9.50909577754287e-05,0.000311467051316955,9.28498647013188e-05
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP","GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP","37/2154","193/21355",9.62699303061103e-05,0.00031512685893415,9.39408714086177e-05
"GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","33/2154","165/21355",9.67898038047144e-05,0.000316625890501283,9.43877401146422e-05
"GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN","GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN","36/2154","186/21355",9.70810903163722e-05,0.000317375712779803,9.46112658353123e-05
"GSE12366_NAIVE_VS_MEMORY_BCELL_UP","GSE12366_NAIVE_VS_MEMORY_BCELL_UP","37/2154","194/21355",0.000107595993590545,0.000350853517365088,0.000104591164553645
"GSE25087_TREG_VS_TCONV_FETUS_DN","GSE25087_TREG_VS_TCONV_FETUS_DN","37/2154","194/21355",0.000107595993590545,0.000350853517365088,0.000104591164553645
"GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_UP","GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_UP","37/2154","194/21355",0.000107595993590545,0.000350853517365088,0.000104591164553645
"GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN","GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN","37/2154","194/21355",0.000107595993590545,0.000350853517365088,0.000104591164553645
"HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","32/2154","159/21355",0.000108305089251127,0.000352940676444241,0.000105213356972683
"GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP","GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP","36/2154","187/21355",0.000108750811091163,0.000353942009617515,0.000105511859331973
"SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN","36/2154","187/21355",0.000108750811091163,0.000353942009617515,0.000105511859331973
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP","35/2154","180/21355",0.000109459982550706,0.000356023467418421,0.000106132352171837
"KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN","KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN","57/2154","343/21355",0.000112112530629319,0.000364419179343743,0.000108635155319205
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN","37/2154","195/21355",0.00012011141889307,0.000389923609396995,0.000116238151750821
"GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP","GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP","37/2154","195/21355",0.00012011141889307,0.000389923609396995,0.000116238151750821
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN","36/2154","188/21355",0.000121671141990981,0.000394736388959319,0.00011767286508345
"GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP","GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP","32/2154","160/21355",0.000122499689304072,0.000396920729665222,0.000118324027824892
"GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN","GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN","32/2154","160/21355",0.000122499689304072,0.000396920729665222,0.000118324027824892
"GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_UP","GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_UP","33/2154","167/21355",0.000123244874016191,0.000399031429190293,0.000118953237767001
"GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP","GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP","34/2154","174/21355",0.000123307189149357,0.000399031429190293,0.000118953237767001
"ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP","22/2154","94/21355",0.000132126596217752,0.0004273012564588,0.000127380612752291
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN","GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP","GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN","GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP","GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP","GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_UP","GSE3982_MEMORY_CD4_TCELL_VS_TH2_UP","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE3982_NEUTROPHIL_VS_BASOPHIL_UP","GSE3982_NEUTROPHIL_VS_BASOPHIL_UP","37/2154","196/21355",0.000133924889362752,0.000430665383214939,0.000128383475536091
"GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN","GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN","34/2154","175/21355",0.000138458955202305,0.000444128380143907,0.000132396861343815
"GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN","GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN","34/2154","175/21355",0.000138458955202305,0.000444128380143907,0.000132396861343815
"GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP","GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP","34/2154","175/21355",0.000138458955202305,0.000444128380143907,0.000132396861343815
"GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP","34/2154","175/21355",0.000138458955202305,0.000444128380143907,0.000132396861343815
"GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN","GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN","33/2154","168/21355",0.000138769178790056,0.000444844395707558,0.000132610309115988
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP","GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN","GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN","GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE36826_WT_VS_IL1R_KO_SKIN_UP","GSE36826_WT_VS_IL1R_KO_SKIN_UP","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP","GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE3982_DC_VS_BCELL_DN","GSE3982_DC_VS_BCELL_DN","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN","GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN","37/2154","197/21355",0.000149153360851836,0.000475746184675881,0.000141822284869461
"GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP","GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP","32/2154","162/21355",0.000155999257110111,0.000497271946137156,0.000148239220564012
"GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP","37/2154","198/21355",0.000165922540020181,0.00052758827557412,0.00015727666794267
"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN","GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN","37/2154","198/21355",0.000165922540020181,0.00052758827557412,0.00015727666794267
"GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN","GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN","37/2154","198/21355",0.000165922540020181,0.00052758827557412,0.00015727666794267
"GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_UP","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_UP","37/2154","198/21355",0.000165922540020181,0.00052758827557412,0.00015727666794267
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_UP","36/2154","191/21355",0.000169145881969339,0.000537169499695174,0.000160132878124618
"GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN","GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN","36/2154","191/21355",0.000169145881969339,0.000537169499695174,0.000160132878124618
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_UP","10/2154","27/21355",0.000179292896391123,0.000569040707168101,0.000169633842317192
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN","GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP","GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN","GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP","GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE17721_0.5H_VS_8H_LPS_BMDC_UP","GSE17721_0.5H_VS_8H_LPS_BMDC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_DN","GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN","GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN","GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP","GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN","GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP","GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP","GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN","GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP","GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_DN","GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE3039_NKT_CELL_VS_B1_BCELL_UP","GSE3039_NKT_CELL_VS_B1_BCELL_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP","GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
