"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP","GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_LPS_VS_CPG_12H_BMDC_DN","GSE17721_LPS_VS_CPG_12H_BMDC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP","GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_DN","GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_DN","GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN","GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN","GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP","GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN","GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP","GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP","GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE20715_0H_VS_48H_OZONE_LUNG_UP","GSE20715_0H_VS_48H_OZONE_LUNG_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN","GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN","GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE22886_CTRL_VS_LPS_24H_DC_DN","GSE22886_CTRL_VS_LPS_24H_DC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP","GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN","GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN","GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN","GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN","GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN","GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP","GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN","GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN","GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP","GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP","GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_UP","GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN","GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_UP","GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP","GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_DN","GSE411_WT_VS_SOCS3_KO_MACROPHAGE_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP","GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN","GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP","GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP","GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP","GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN","GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE557_CIITA_KO_VS_I_AB_KO_DC_DN","GSE557_CIITA_KO_VS_I_AB_KO_DC_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP","GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP","GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP","GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_DN","GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN","GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_UP","GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_DN","GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_UP","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7852_LN_VS_FAT_TREG_UP","GSE7852_LN_VS_FAT_TREG_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE7852_THYMUS_VS_FAT_TCONV_DN","GSE7852_THYMUS_VS_FAT_TCONV_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE8685_IL2_ACT_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_ACT_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN","GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP","GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP","GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP","101/6767","200/21355",2.21514688586636e-08,5.60012726027458e-08,9.58908181673698e-09
"GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP","GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP","98/6767","193/21355",2.50220035959492e-08,6.32271130785764e-08,1.08263604051888e-08
"GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN","GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN","91/6767","176/21355",2.56180642058317e-08,6.47013867898025e-08,1.10787998691541e-08
"GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN","GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP","GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP","GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP","GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_DN","GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_DN","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_DN","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_DN","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE360_DC_VS_MAC_DN","GSE360_DC_VS_MAC_DN","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN","GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN","100/6767","198/21355",2.57776870883737e-08,6.48489704131952e-08,1.11040705705819e-08
"ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP","72/6767","131/21355",2.84876473631658e-08,7.16312741691767e-08,1.22654024939368e-08
"GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","90/6767","174/21355",2.9782130129849e-08,7.4849500576341e-08,1.28164584769319e-08
"GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN","GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN","99/6767","196/21355",2.99978887652999e-08,7.52442151172665e-08,1.288404533436e-08
"GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","99/6767","196/21355",2.99978887652999e-08,7.52442151172665e-08,1.288404533436e-08
"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_UP","GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_UP","99/6767","196/21355",2.99978887652999e-08,7.52442151172665e-08,1.288404533436e-08
"GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP","GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP","99/6767","196/21355",2.99978887652999e-08,7.52442151172665e-08,1.288404533436e-08
"GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP","GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP","80/6767","150/21355",3.0070649844848e-08,7.53898394887706e-08,1.29089805536499e-08
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP","85/6767","162/21355",3.05479369337321e-08,7.65490091198654e-08,1.31074648365142e-08
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN","GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN","92/6767","179/21355",3.13072175421777e-08,7.84133387096947e-08,1.34266934564966e-08
"GSE27241_WT_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN","GSE27241_WT_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN","94/6767","184/21355",3.26747355801843e-08,8.17985201755884e-08,1.40063371062262e-08
"GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP","GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP","89/6767","172/21355",3.46228003680722e-08,8.66330392811644e-08,1.48341504235556e-08
"GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP","GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP","98/6767","194/21355",3.49094579081881e-08,8.72651344199318e-08,1.49423838925448e-08
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN","GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN","98/6767","194/21355",3.49094579081881e-08,8.72651344199318e-08,1.49423838925448e-08
"GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN","GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN","84/6767","160/21355",3.54706404879396e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN","GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP","GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP","GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP","GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP","GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE17721_LPS_VS_CPG_12H_BMDC_UP","GSE17721_LPS_VS_CPG_12H_BMDC_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN","GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN","GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP","GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN","GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_DN","GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_UP","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE27786_BCELL_VS_CD8_TCELL_DN","GSE27786_BCELL_VS_CD8_TCELL_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE29949_MICROGLIA_VS_DC_BRAIN_UP","GSE29949_MICROGLIA_VS_DC_BRAIN_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP","GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE39022_LN_VS_SPLEEN_DC_UP","GSE39022_LN_VS_SPLEEN_DC_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE3982_MAST_CELL_VS_NEUTROPHIL_UP","GSE3982_MAST_CELL_VS_NEUTROPHIL_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP","GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP","GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
"GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","100/6767","199/21355",3.57705454514479e-08,8.80017209834806e-08,1.50685093981754e-08
