"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE7460_TCONV_VS_TREG_THYMUS_UP","GSE7460_TCONV_VS_TREG_THYMUS_UP","60/4231","200/21355",0.00036362722569201,0.000602246577995878,0.000119467358224124
"GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN","GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN","60/4231","200/21355",0.00036362722569201,0.000602246577995878,0.000119467358224124
"GSE7852_THYMUS_VS_FAT_TCONV_UP","GSE7852_THYMUS_VS_FAT_TCONV_UP","60/4231","200/21355",0.00036362722569201,0.000602246577995878,0.000119467358224124
"GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_12H_UP","GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_12H_UP","60/4231","200/21355",0.00036362722569201,0.000602246577995878,0.000119467358224124
"KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN","KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN","60/4231","200/21355",0.00036362722569201,0.000602246577995878,0.000119467358224124
"GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN","GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN","59/4231","196/21355",0.000367543006331859,0.000607946257004552,0.0001205980007529
"GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP","GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP","59/4231","196/21355",0.000367543006331859,0.000607946257004552,0.0001205980007529
"GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN","GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN","59/4231","196/21355",0.000367543006331859,0.000607946257004552,0.0001205980007529
"GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN","GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN","59/4231","196/21355",0.000367543006331859,0.000607946257004552,0.0001205980007529
"GSE27291_0H_VS_7D_STIM_GAMMADELTA_TCELL_UP","GSE27291_0H_VS_7D_STIM_GAMMADELTA_TCELL_UP","57/4231","188/21355",0.000374333856931021,0.000618979145364004,0.000122786589404199
"GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP","GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP","56/4231","184/21355",0.000377139421946512,0.000623417180553958,0.000123666960267598
"GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP","GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP","50/4231","160/21355",0.000383267378812458,0.000633342547966687,0.000125635850532029
"GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP","GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP","41/4231","125/21355",0.000413200677343591,0.000682586745750321,0.000135404397887921
"GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP","GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_DN","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_DN","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN","GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_UP","GSE21670_STAT3_KO_VS_WT_CD4_TCELL_UP","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN","GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE3982_DC_VS_NKCELL_DN","GSE3982_DC_VS_NKCELL_DN","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP","GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP","59/4231","197/21355",0.000424820078713264,0.000699976767433042,0.000138854047957845
"GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP","GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP","58/4231","193/21355",0.000429619187245749,0.000707656797500549,0.000140377531754632
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP","57/4231","189/21355",0.000434032444131013,0.000714696533445414,0.000141774000720428
"GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN","GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN","45/4231","141/21355",0.000440067257823474,0.000724401015929071,0.000143699074149841
"OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_UP","OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_UP","46/4231","145/21355",0.000444019211087384,0.000730671741904953,0.000144942994985355
"GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN","GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN","53/4231","173/21355",0.000446982772855246,0.000735312481917841,0.000145863576305036
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_UP","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_UP","52/4231","169/21355",0.000448814842321409,0.000737852752321854,0.000146367488498863
"GSE4984_GALECTIN1_VS_LPS_STIM_DC_DN","GSE4984_GALECTIN1_VS_LPS_STIM_DC_DN","52/4231","169/21355",0.000448814842321409,0.000737852752321854,0.000146367488498863
"SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP","SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP","22/4231","55/21355",0.000453821386137725,0.000745605264532685,0.000147905350542862
"SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP","SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP","22/4231","55/21355",0.000453821386137725,0.000745605264532685,0.000147905350542862
"GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN","GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP","GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_UP","GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_UP","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP","GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN","GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN","GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN","GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_DN","GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP","GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP","59/4231","198/21355",0.000489990232302363,0.000802200552788858,0.00015913213010946
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_UP","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_UP","58/4231","194/21355",0.000496262367151923,0.000811691414811984,0.000161014827752916
"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP","GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP","58/4231","194/21355",0.000496262367151923,0.000811691414811984,0.000161014827752916
"GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_DN","GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_DN","58/4231","194/21355",0.000496262367151923,0.000811691414811984,0.000161014827752916
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN","GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN","57/4231","190/21355",0.000502137589498127,0.000821039005986412,0.000162869104828403
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN","44/4231","138/21355",0.000517889811695707,0.000846525247051083,0.000167924797965243
"GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_DN","GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_DN","52/4231","170/21355",0.000523860460944192,0.000856011706343617,0.000169806622241192
"GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP","GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP","47/4231","150/21355",0.000527630186576496,0.000861896856721198,0.000170974056634429
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE11057_CD4_EFF_MEM_VS_PBMC_UP","GSE11057_CD4_EFF_MEM_VS_PBMC_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE14308_TH1_VS_NATURAL_TREG_DN","GSE14308_TH1_VS_NATURAL_TREG_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE17721_0.5H_VS_12H_LPS_BMDC_DN","GSE17721_0.5H_VS_12H_LPS_BMDC_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE17721_0.5H_VS_24H_POLYIC_BMDC_DN","GSE17721_0.5H_VS_24H_POLYIC_BMDC_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE17721_CTRL_VS_LPS_6H_BMDC_DN","GSE17721_CTRL_VS_LPS_6H_BMDC_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP","GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP","GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP","GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP","GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN","GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN","GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE27786_LIN_NEG_VS_ERYTHROBLAST_DN","GSE27786_LIN_NEG_VS_ERYTHROBLAST_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN","GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_UP","GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_UP","GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN","GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN","GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP","GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP","59/4231","199/21355",0.000563984378658762,0.000914578906992982,0.000181424569101838
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP","GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP","58/4231","195/21355",0.000572022885833591,0.000927027920576347,0.000183894073819075
"GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP","GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP","58/4231","195/21355",0.000572022885833591,0.000927027920576347,0.000183894073819075
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN","GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN","54/4231","179/21355",0.000599637533743664,0.000971473450685848,0.000192710711822603
"GSE13887_RESTING_VS_ACT_CD4_TCELL_DN","GSE13887_RESTING_VS_ACT_CD4_TCELL_DN","42/4231","131/21355",0.000603160640968041,0.000976872494661035,0.000193781717527273
"GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN","GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN","53/4231","175/21355",0.000605124681027464,0.000979743877115218,0.000194351312256053
"GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN","GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN","52/4231","171/21355",0.000609920394879861,0.000987196698501474,0.000195829724778205
"GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP","GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN","GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_DN","GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP","GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE13229_IMM_VS_INTMATURE_NKCELL_DN","GSE13229_IMM_VS_INTMATURE_NKCELL_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE14308_TH1_VS_INDUCED_TREG_DN","GSE14308_TH1_VS_INDUCED_TREG_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE14308_TH1_VS_TH17_DN","GSE14308_TH1_VS_TH17_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE14308_TH17_VS_INDUCED_TREG_UP","GSE14308_TH17_VS_INDUCED_TREG_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN","GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP","GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP","GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP","GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN","GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN","GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP","GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_12H_VS_24H_LPS_BMDC_DN","GSE17721_12H_VS_24H_LPS_BMDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN","GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN","GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN","GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP","GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN","GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_UP","GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN","GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE27786_BCELL_VS_MONO_MAC_UP","GSE27786_BCELL_VS_MONO_MAC_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_DN","GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE27786_ERYTHROBLAST_VS_MONO_MAC_UP","GSE27786_ERYTHROBLAST_VS_MONO_MAC_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE27786_LSK_VS_NEUTROPHIL_UP","GSE27786_LSK_VS_NEUTROPHIL_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE27786_NKCELL_VS_NEUTROPHIL_UP","GSE27786_NKCELL_VS_NEUTROPHIL_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP","GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN","GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE30083_SP2_VS_SP3_THYMOCYTE_DN","GSE30083_SP2_VS_SP3_THYMOCYTE_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN","GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
"GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN","GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN","59/4231","200/21355",0.000647821768907268,0.00102936589814589,0.000204194808224107
