"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
403.657462693918,1.1097881640175,0.114549929950794,3.67907314004816e-23,5.12086424382923e-21,"TIGAR"
1170.48203583861,0.748888798522102,0.0767352110167588,4.1406814858954e-23,5.71834583016977e-21,"NBEA"
142.464539059333,-2.2794924739262,0.23676810293392,4.82782222829969e-23,6.61561345191114e-21,"TERT"
141.935270923883,-2.24944778486513,0.233613640659188,6.26799627148087e-23,8.52302846853595e-21,"KIF15"
351.014037720153,-1.25395244759601,0.13058919281351,7.90505499320139e-23,1.06669967263222e-20,"PRIM2"
1359.26491289239,-0.780477575419274,0.0807258010281301,1.01719009836984e-22,1.36218707340027e-20,"EZR"
265.645982014288,-1.89664818245734,0.199568408689537,1.34189923910011e-22,1.78351525184757e-20,"ATAD5"
110.182668902966,-2.59080148974948,0.271346666791697,1.48377492876967e-22,1.9573648817807e-20,"CENPU"
802.955224284763,-0.855970506763077,0.0894692536556669,1.66641154267339e-22,2.18201161776574e-20,"RGS3"
246.947846768669,-1.53386583891761,0.161708243188097,1.83764431612188e-22,2.38853224824165e-20,"RFC3"
1817.65026547384,-0.820308956502721,0.0859377056863497,2.03570447803357e-22,2.62665314293426e-20,"NCOA3"
309.848661051212,-1.28548136272274,0.135706615382912,2.14920334846564e-22,2.75300489788602e-20,"INCENP"
1920.57816370807,-0.741527914318634,0.0778673759364006,2.46123860447342e-22,3.13002264829329e-20,"NPAS2"
138.402400255911,1.89605433654031,0.201005057609333,3.09897361096271e-22,3.91289689435627e-20,"ARID5B"
523.650974463429,0.99162894540072,0.104436749373962,3.48126142407215e-22,4.36441547470379e-20,"ALPK2"
218.972021520051,-1.78119153624887,0.189310514501479,3.63966471997013e-22,4.53086994752902e-20,"CEP55"
