"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RHPN2:19:33003000:33008013",74.131493023846,1.59324178334027,0.496353729986221,3.20989183134476,0.00132784930858833,0.00491205320377212
"RHPN2:19:33008180:33011678",91.77866315692,0.94132136631318,0.430299159386885,2.1875975022922,0.0286989339461764,0.0520836644555249
"RHPN2:19:33012724:33021570",69.7182200222813,1.46764358643827,0.548930572980509,2.67364154718046,0.00750326040866766,0.0184330269798726
"RHPN2:19:33021646:33026503",64.418512194651,1.42058647084439,0.540696314351637,2.62732782365616,0.00860583810131401,0.0204990982360609
"RHPN2:19:33026632:33044248",370.122026073002,0.849444282020105,0.459729603822139,1.84770411772034,0.0646451579714075,0.0978569935468127
"RHPN2:19:33044364:33064783",433.445388588739,1.64823676011014,0.411601870155941,4.00444429342774,6.21634370879429e-05,0.000513541368519091
"GPATCH1:19:33106899:33109716",42.3040498283435,-0.0700581623175711,0.510575240682678,-0.137214178705372,0.890861503928799,0.900839604835793
"GPATCH1:19:33112613:33113766",121.411620797621,0.837232581120886,0.395131920923114,2.11886850134742,0.0341015816006577,0.0594557893339128
"GPATCH1:19:33114419:33117824",50.8668684415094,1.52373517422741,0.458645865031033,3.32224770875088,0.000892953826869756,0.00364508788762285
"GPATCH1:19:33119117:33125104",144.25344856455,0.641754814914188,0.361702976595573,1.77425914753183,0.0760202946260449,0.11129935539433
"LRP3:19:33196777:33202847",91.0045348040996,0.77193259505103,0.474347434618153,1.62735695128705,0.103661308796646,0.142648174592656
"LRP3:19:33202986:33204637",87.5832416373366,0.423884233937767,0.39632087606441,1.06954808474151,0.284822773931384,0.327878512123543
"LRP3:19:33204852:33205245",166.751034348149,1.8686444749181,0.431540751670782,4.33016920808368,1.48994808949395e-05,0.000184203194517253
"LRP3:19:33206362:33206600",79.1627351352382,0.506274829016521,0.420613720431457,1.20365742823889,0.228722013023682,0.272488167455832
