"GeneName","Treatment","Fraction","avgExon_reads","avgIntron_reads","ExonCount","IntronCount","IntronExon_Ratio"
"MIR9-1HG","GSK591","Nucleoplasm",15.5555555555556,7.04444444444444,3,15,0.425503355704698
"MIR924HG","DMSO","Chromatin",13.8333333333333,290,2,2,19.5505617977528
"MIR924HG","DMSO","Cytoplasm",30.5,50.3333333333333,2,2,1.5978835978836
"MIR924HG","DMSO","Nucleoplasm",11.5,26.1666666666667,2,2,2.09333333333333
"MIR924HG","GSK591","Chromatin",9.83333333333333,327.333333333333,2,2,30.2153846153846
"MIR924HG","GSK591","Cytoplasm",33.1666666666667,42.8333333333333,2,2,1.25365853658537
"MIR924HG","GSK591","Nucleoplasm",11.8333333333333,14.3333333333333,2,2,1.11688311688312
"MIRLET7BHG","DMSO","Chromatin",187.666666666667,137.25,2,4,0.727473498233216
"MIRLET7BHG","DMSO","Cytoplasm",1,29.6666666666667,2,4,14.8333333333333
"MIRLET7BHG","DMSO","Nucleoplasm",1.66666666666667,5.91666666666667,2,4,2.21875
"MIRLET7BHG","GSK591","Chromatin",264,246.5,2,4,0.930188679245283
"MIRLET7BHG","GSK591","Cytoplasm",3.66666666666667,46.0833333333333,2,4,9.875
"MIRLET7BHG","GSK591","Nucleoplasm",4.66666666666667,17.9166666666667,2,4,3.16176470588235
"MIS12","DMSO","Chromatin",180.6,156.833333333333,5,6,0.863619676945668
"MIS12","DMSO","Cytoplasm",179.6,65,5,6,0.359911406423034
"MIS12","DMSO","Nucleoplasm",92.4666666666667,26.1666666666667,5,6,0.279957203994294
"MIS12","GSK591","Chromatin",148.4,122.111111111111,5,6,0.817343447865536
"MIS12","GSK591","Cytoplasm",176,48.3333333333333,5,6,0.273069679849341
"MIS12","GSK591","Nucleoplasm",93.2,29.9444444444444,5,6,0.317881575843359
"MIS18A","DMSO","Chromatin",106.333333333333,93.3333333333333,5,1,0.869565217391304
"MIS18A","DMSO","Cytoplasm",206.4,1,5,1,0.00482160077145612
"MIS18A","DMSO","Nucleoplasm",96.5333333333333,2.66666666666667,5,1,0.0273410799726589
"MIS18A","GSK591","Chromatin",105.733333333333,133.333333333333,5,1,1.24921923797626
"MIS18A","GSK591","Cytoplasm",203.333333333333,1.33333333333333,5,1,0.0065252854812398
"MIS18A","GSK591","Nucleoplasm",104.466666666667,4,5,1,0.0379266750948167
"MIS18BP1","DMSO","Chromatin",129.041666666667,156.8,16,5,1.20576738224928
"MIS18BP1","DMSO","Cytoplasm",50.1041666666667,2.73333333333333,16,5,0.0534855279249898
"MIS18BP1","DMSO","Nucleoplasm",64.9375,3.73333333333333,16,5,0.0566192733017378
"MIS18BP1","GSK591","Chromatin",109.708333333333,152.2,16,5,1.37478359051562
"MIS18BP1","GSK591","Cytoplasm",80.5416666666667,3.33333333333333,16,5,0.0408788962698007
"MIS18BP1","GSK591","Nucleoplasm",70.4791666666667,5.2,16,5,0.0727484698338677
"MISP","DMSO","Chromatin",847.4,430.6,5,5,0.507543611504008
"MISP","DMSO","Cytoplasm",1379.86666666667,621.4,5,5,0.450007241828803
"MISP","DMSO","Nucleoplasm",617.533333333333,231.133333333333,5,5,0.373679672343177
"MISP","GSK591","Chromatin",817.666666666667,408.266666666667,5,5,0.498697068403909
"MISP","GSK591","Cytoplasm",1389.93333333333,566,5,5,0.406921012269939
"MISP","GSK591","Nucleoplasm",784.6,324.6,5,5,0.413187372708758
"MISP3","DMSO","Chromatin",39.7333333333333,37,5,2,0.908346972176759
"MISP3","DMSO","Cytoplasm",83.4666666666667,29.8333333333333,5,2,0.353196527229676
"MISP3","DMSO","Nucleoplasm",24.2,10.3333333333333,5,2,0.41005291005291
"MISP3","GSK591","Chromatin",40.8,23.8333333333333,5,2,0.570175438596491
"MISP3","GSK591","Cytoplasm",103.2,24.1666666666667,5,2,0.2319257837492
"MISP3","GSK591","Nucleoplasm",33.8666666666667,12.1666666666667,5,2,0.348948374760994
"MITD1","DMSO","Chromatin",155.766666666667,118.722222222222,10,6,0.75731802395634
"MITD1","DMSO","Cytoplasm",149.433333333333,32.6666666666667,10,6,0.217150454243297
"MITD1","DMSO","Nucleoplasm",103.433333333333,22.5555555555556,10,6,0.215980423449303
"MITD1","GSK591","Chromatin",153.766666666667,114.5,10,6,0.739823390049537
"MITD1","GSK591","Cytoplasm",222.033333333333,31.1111111111111,10,6,0.139490858366961
"MITD1","GSK591","Nucleoplasm",139.266666666667,23.5555555555556,10,6,0.167934093789607
"MITF","DMSO","Chromatin",79.8333333333333,50.2380952380952,4,7,0.621502209131075
"MITF","DMSO","Cytoplasm",117.416666666667,12.5238095238095,4,7,0.105760530813311
"MITF","DMSO","Nucleoplasm",56.1666666666667,3.71428571428571,4,7,0.0649729279466889
"MITF","GSK591","Chromatin",71.6666666666667,80.6666666666667,4,7,1.11009174311927
"MITF","GSK591","Cytoplasm",110.833333333333,10.8571428571429,4,7,0.0970832446242282
"MITF","GSK591","Nucleoplasm",55,4,4,7,0.0714285714285714
"MKI67","DMSO","Chromatin",736.190476190476,74.3333333333333,14,2,0.100833279503908
"MKI67","DMSO","Cytoplasm",244.357142857143,28.3333333333333,14,2,0.115477923338185
"MKI67","DMSO","Nucleoplasm",280.547619047619,10.3333333333333,14,2,0.0367019027484144
"MKI67","GSK591","Chromatin",513.690476190476,52,14,2,0.101031595503539
"MKI67","GSK591","Cytoplasm",233.333333333333,27.3333333333333,14,2,0.116642958748222
"MKI67","GSK591","Nucleoplasm",257.714285714286,17.6666666666667,14,2,0.0682863979385238
"MKKS","DMSO","Chromatin",289.52380952381,205,7,6,0.705622029175545
"MKKS","DMSO","Cytoplasm",1270.90476190476,489.388888888889,7,6,0.384768501185573
"MKKS","DMSO","Nucleoplasm",355,129.722222222222,7,6,0.364388264669164
"MKKS","GSK591","Chromatin",275.047619047619,171.833333333333,7,6,0.622477143350009
"MKKS","GSK591","Cytoplasm",1338.28571428571,494.777777777778,7,6,0.369434074074074
"MKKS","GSK591","Nucleoplasm",360.142857142857,132.333333333333,7,6,0.366429324894515
"MKLN1","DMSO","Chromatin",183.116666666667,161.75,20,8,0.878519054947044
"MKLN1","DMSO","Cytoplasm",175.083333333333,35.8333333333333,20,8,0.20350212967345
"MKLN1","DMSO","Nucleoplasm",105.016666666667,16.7083333333333,20,8,0.157601006131111
"MKLN1","GSK591","Chromatin",192.683333333333,262.791666666667,20,8,1.35681094570175
"MKLN1","GSK591","Cytoplasm",207.766666666667,52.5,20,8,0.251476927989781
"MKLN1","GSK591","Nucleoplasm",130.716666666667,20.1666666666667,20,8,0.153106415285335
"MKLN1-AS","DMSO","Chromatin",13.6,131,5,1,8.97260273972603
"MKLN1-AS","DMSO","Cytoplasm",66.8,269.333333333333,5,1,3.9724680432645
"MKLN1-AS","DMSO","Nucleoplasm",11.6,54.3333333333333,5,1,4.31216931216931
"MKLN1-AS","GSK591","Chromatin",17.1333333333333,190.666666666667,5,1,10.5147058823529
"MKLN1-AS","GSK591","Cytoplasm",55.6666666666667,222.666666666667,5,1,3.92941176470588
"MKLN1-AS","GSK591","Nucleoplasm",14.1333333333333,80.3333333333333,5,1,5.30837004405286
"MKNK1","DMSO","Chromatin",71.4444444444444,77.3666666666667,15,10,1.06794478527607
"MKNK1","DMSO","Cytoplasm",75.0222222222222,34.0666666666667,15,10,0.448114586378252
"MKNK1","DMSO","Nucleoplasm",34.3555555555556,13.8,15,10,0.390320553111251
"MKNK1","GSK591","Chromatin",58.2666666666667,81.3333333333333,15,10,1.37232845894263
"MKNK1","GSK591","Cytoplasm",65.5777777777778,30.5,15,10,0.458110814419226
"MKNK1","GSK591","Nucleoplasm",34.6444444444444,13.2333333333333,15,10,0.371259351620948
"MKNK2","DMSO","Chromatin",182.466666666667,142.866666666667,15,5,0.778706395348837
"MKNK2","DMSO","Cytoplasm",453.2,150,15,5,0.330250990752972
"MKNK2","DMSO","Nucleoplasm",133.822222222222,42,15,5,0.311521344981045
"MKNK2","GSK591","Chromatin",160.266666666667,140.933333333333,15,5,0.873914840843324
"MKNK2","GSK591","Cytoplasm",378.8,104.066666666667,15,5,0.274003861681587
"MKNK2","GSK591","Nucleoplasm",132.777777777778,42.1333333333333,15,5,0.314950166112957
"MKRN1","DMSO","Chromatin",403.818181818182,143.611111111111,11,6,0.354754597400005
"MKRN1","DMSO","Cytoplasm",537.060606060606,122.333333333333,11,6,0.227359765712998
"MKRN1","DMSO","Nucleoplasm",333.575757575758,59.2777777777778,11,6,0.177172961386348
"MKRN1","GSK591","Chromatin",383.30303030303,160.666666666667,11,6,0.418072859170478
"MKRN1","GSK591","Cytoplasm",548.363636363636,127.666666666667,11,6,0.232390093220806
"MKRN1","GSK591","Nucleoplasm",427.030303030303,95.8888888888889,11,6,0.224023598820059
"MKRN2","DMSO","Chromatin",92.962962962963,59.6666666666667,9,2,0.635001970831691
"MKRN2","DMSO","Cytoplasm",215.259259259259,54.5,9,2,0.252012330878575
"MKRN2","DMSO","Nucleoplasm",70.4444444444444,17,9,2,0.237947122861586
"MKRN2","GSK591","Chromatin",79.7407407407407,58.1666666666667,9,2,0.720412844036697
"MKRN2","GSK591","Cytoplasm",214.074074074074,50.5,9,2,0.234802824177717
"MKRN2","GSK591","Nucleoplasm",94.962962962963,17.1666666666667,9,2,0.178888460054033
"MKS1","DMSO","Chromatin",65.9298245614035,64,19,7,0.956225425950197
"MKS1","DMSO","Cytoplasm",75.9649122807018,36.4285714285714,19,7,0.47331401217884
"MKS1","DMSO","Nucleoplasm",29.8070175438597,15.1904761904762,19,7,0.493084933289945
"MKS1","GSK591","Chromatin",49,49.4761904761905,19,7,0.989523809523809
"MKS1","GSK591","Cytoplasm",57.140350877193,28.047619047619,19,7,0.482412276920424
"MKS1","GSK591","Nucleoplasm",28.0877192982456,13.047619047619,19,7,0.448561089091849
"MLEC","DMSO","Chromatin",2566.11111111111,322.222222222222,6,3,0.125519390581717
"MLEC","DMSO","Cytoplasm",1272.22222222222,114.555555555556,6,3,0.0899729470285365
"MLEC","DMSO","Nucleoplasm",2262.27777777778,149,6,3,0.0658337219863031
"MLEC","GSK591","Chromatin",2278.55555555556,245.777777777778,6,3,0.107818288165334
"MLEC","GSK591","Cytoplasm",1155.61111111111,76,6,3,0.0657092079350593
"MLEC","GSK591","Nucleoplasm",3016.55555555556,178.111111111111,6,3,0.0590249650195154
"MLF1","DMSO","Chromatin",38.1212121212121,52,11,13,1.32920216886135
"MLF1","DMSO","Cytoplasm",106.69696969697,82.3076923076923,11,13,0.764252629756288
"MLF1","DMSO","Nucleoplasm",41.6060606060606,31.6666666666667,11,13,0.743243243243243
"MLF1","GSK591","Chromatin",41.3333333333333,61.4358974358974,11,13,1.45124167171411
"MLF1","GSK591","Cytoplasm",131.30303030303,105.538461538462,11,13,0.797702526516086
"MLF1","GSK591","Nucleoplasm",52.4242424242424,41.2051282051282,11,13,0.771281469523103
"MLF2","DMSO","Chromatin",1035.27272727273,85.9166666666667,11,4,0.082909319530953
"MLF2","DMSO","Cytoplasm",3328.18181818182,22.5833333333333,11,4,0.00678344847673921
"MLF2","DMSO","Nucleoplasm",897.575757575758,7.33333333333333,11,4,0.00816106296158905
"MLF2","GSK591","Chromatin",919.757575757576,88.6666666666667,11,4,0.0962975152213263
"MLF2","GSK591","Cytoplasm",3389.27272727273,35.5833333333333,11,4,0.0104957141197186
"MLF2","GSK591","Nucleoplasm",1145.0303030303,14.3333333333333,11,4,0.0125069409556043
"MLH1","DMSO","Chromatin",180.188405797101,198.333333333333,23,19,1.0946248600224
"MLH1","DMSO","Cytoplasm",254.130434782609,173.894736842105,23,19,0.68159150432318
"MLH1","DMSO","Nucleoplasm",126.304347826087,83.280701754386,23,19,0.654185840283769
"MLH1","GSK591","Chromatin",160.927536231884,201.157894736842,23,19,1.24227107642013
"MLH1","GSK591","Cytoplasm",218.188405797101,148.438596491228,23,19,0.677219198485502
"MLH1","GSK591","Nucleoplasm",139.565217391304,95.6842105263158,23,19,0.680710436778615
"MLH3","DMSO","Chromatin",129.722222222222,57.2777777777778,12,6,0.438164045898852
"MLH3","DMSO","Cytoplasm",57.8333333333333,6.94444444444444,12,6,0.118035882908404
"MLH3","DMSO","Nucleoplasm",44.6111111111111,4.11111111111111,12,6,0.0901339829476248
"MLH3","GSK591","Chromatin",125.972222222222,71.7222222222222,12,6,0.564865456136513
"MLH3","GSK591","Cytoplasm",80.1388888888889,11.6111111111111,12,6,0.143101677507703
"MLH3","GSK591","Nucleoplasm",59.6388888888889,7.88888888888889,12,6,0.130096197892808
"MLKL","DMSO","Chromatin",88.2222222222222,141.066666666667,12,5,1.58107098381071
"MLKL","DMSO","Cytoplasm",106.055555555556,48.0666666666667,12,5,0.448988064348729
"MLKL","DMSO","Nucleoplasm",43.1944444444444,18.8666666666667,12,5,0.426901319924576
"MLKL","GSK591","Chromatin",67.1111111111111,105.266666666667,12,5,1.54551386623165
"MLKL","GSK591","Cytoplasm",86.6666666666667,39.2,12,5,0.447148288973384
"MLKL","GSK591","Nucleoplasm",47.1666666666667,20.4,12,5,0.423529411764706
"MLLT1","DMSO","Chromatin",112.583333333333,74.3333333333333,12,3,0.65443873807777
"MLLT1","DMSO","Cytoplasm",230.583333333333,3.88888888888889,12,3,0.0167926112510495
"MLLT1","DMSO","Nucleoplasm",64.3888888888889,1.33333333333333,12,3,0.0203908241291419
"MLLT1","GSK591","Chromatin",102.222222222222,59,12,3,0.571582346609257
"MLLT1","GSK591","Cytoplasm",194.638888888889,1.66666666666667,12,3,0.00851909697572057
"MLLT1","GSK591","Nucleoplasm",77.8333333333333,2.11111111111111,12,3,0.0267794221282593
"MLLT10","DMSO","Chromatin",85.7466666666667,100.413333333333,25,25,1.15754687980326
"MLLT10","DMSO","Cytoplasm",73.2,19.36,25,25,0.260916442048517
"MLLT10","DMSO","Nucleoplasm",24.08,5.29333333333333,25,25,0.211057947900053
"MLLT10","GSK591","Chromatin",80.9733333333333,132.173333333333,25,25,1.61239427456083
"MLLT10","GSK591","Cytoplasm",73.52,21.52,25,25,0.288781535158347
"MLLT10","GSK591","Nucleoplasm",31.6533333333333,7.98666666666667,25,25,0.244589628419763
"MLLT11","DMSO","Chromatin",422.666666666667,57.6666666666667,2,1,0.136113296616837
"MLLT11","DMSO","Cytoplasm",1266.5,3.33333333333333,2,1,0.00262984878369494
"MLLT11","DMSO","Nucleoplasm",453.5,2.33333333333333,2,1,0.00513384671800513
"MLLT11","GSK591","Chromatin",465.833333333333,53,2,1,0.113530881827919
"MLLT11","GSK591","Cytoplasm",1648.5,3.33333333333333,2,1,0.00202081438819844
"MLLT11","GSK591","Nucleoplasm",610.166666666667,2,2,1,0.00327242977911099
"MLLT3","DMSO","Chromatin",74.1515151515152,93.2222222222222,11,3,1.24045698924731
"MLLT3","DMSO","Cytoplasm",147.727272727273,4.44444444444444,11,3,0.0298831839174137
"MLLT3","DMSO","Nucleoplasm",61.1818181818182,2.22222222222222,11,3,0.0357374918778428
"MLLT3","GSK591","Chromatin",62.8484848484849,229.555555555556,11,3,3.5953171966461
"MLLT3","GSK591","Cytoplasm",172.454545454545,5.44444444444444,11,3,0.0313883065455393
"MLLT3","GSK591","Nucleoplasm",88,2.77777777777778,11,3,0.031210986267166
"MLLT6","DMSO","Chromatin",187.7,62.0666666666667,20,5,0.328917152446564
"MLLT6","DMSO","Cytoplasm",193.816666666667,4,20,5,0.0205321242193515
"MLLT6","DMSO","Nucleoplasm",45.2333333333333,1.13333333333333,20,5,0.0245133381398702
"MLLT6","GSK591","Chromatin",171.216666666667,59.3333333333333,20,5,0.344527242814284
"MLLT6","GSK591","Cytoplasm",114.9,2.73333333333333,20,5,0.0235835490365257
"MLLT6","GSK591","Nucleoplasm",40.4666666666667,1,20,5,0.0241157556270096
"MLPH","DMSO","Chromatin",1252.33333333333,981.592592592593,18,18,0.783185579196218
"MLPH","DMSO","Cytoplasm",707.148148148148,229.111111111111,18,18,0.323535564853557
"MLPH","DMSO","Nucleoplasm",373.944444444444,113.925925925926,18,18,0.303847483577814
"MLPH","GSK591","Chromatin",1318.62962962963,1111.53703703704,18,18,0.842309851248948
"MLPH","GSK591","Cytoplasm",543.962962962963,191.166666666667,18,18,0.350788364822618
"MLPH","GSK591","Nucleoplasm",381.444444444444,131.796296296296,18,18,0.344615533604494
"MLST8","DMSO","Chromatin",160.822222222222,60.7666666666667,15,10,0.375514968415271
"MLST8","DMSO","Cytoplasm",566.711111111111,169.6,15,10,0.298743492386582
"MLST8","DMSO","Nucleoplasm",108.711111111111,27.1666666666667,15,10,0.247620012153129
"MLST8","GSK591","Chromatin",129.4,57.6333333333333,15,10,0.441973415132924
"MLST8","GSK591","Cytoplasm",398.488888888889,118.8,15,10,0.297379985537075
"MLST8","GSK591","Nucleoplasm",99.5555555555556,27.9333333333333,15,10,0.277790055248619
"MLX","DMSO","Chromatin",201.133333333333,58,10,6,0.286939313984169
"MLX","DMSO","Cytoplasm",466.1,51.1111111111111,10,6,0.109422203192274
"MLX","DMSO","Nucleoplasm",149.1,13.3333333333333,10,6,0.0888296691094826
"MLX","GSK591","Chromatin",231.933333333333,62.4444444444444,10,6,0.268078610952108
"MLX","GSK591","Cytoplasm",517.666666666667,45.3333333333333,10,6,0.0874035989717224
"MLX","GSK591","Nucleoplasm",212.4,19.6666666666667,10,6,0.0921587004061231
"MLXIP","DMSO","Chromatin",175.686274509804,62.8095238095238,17,7,0.355486151846156
"MLXIP","DMSO","Cytoplasm",231.588235294118,6.14285714285714,17,7,0.0264108678372715
"MLXIP","DMSO","Nucleoplasm",59.1176470588235,1.66666666666667,17,7,0.027723418134377
"MLXIP","GSK591","Chromatin",221.196078431373,109.142857142857,17,7,0.491200645454087
"MLXIP","GSK591","Cytoplasm",204.392156862745,6.23809523809524,17,7,0.0303716331401296
"MLXIP","GSK591","Nucleoplasm",76.2156862745098,2.76190476190476,17,7,0.0357687005731698
"MLXIPL","DMSO","Chromatin",44.2666666666667,25.3333333333333,5,2,0.559646539027982
"MLXIPL","DMSO","Cytoplasm",9.73333333333333,2.66666666666667,5,2,0.248447204968944
"MLXIPL","DMSO","Nucleoplasm",4.86666666666667,0.333333333333333,5,2,0.0568181818181818
"MLXIPL","GSK591","Chromatin",44.8,43.6666666666667,5,2,0.953420669577875
"MLXIPL","GSK591","Cytoplasm",8.4,1.83333333333333,5,2,0.195035460992908
"MLXIPL","GSK591","Nucleoplasm",4.86666666666667,0.333333333333333,5,2,0.0568181818181818
"MLYCD","DMSO","Chromatin",62.6,68.3333333333333,5,1,1.07442348008386
"MLYCD","DMSO","Cytoplasm",110.333333333333,2.66666666666667,5,1,0.0239520958083832
"MLYCD","DMSO","Nucleoplasm",41.4,3.66666666666667,5,1,0.0864779874213836
"MLYCD","GSK591","Chromatin",79,82.6666666666667,5,1,1.03333333333333
"MLYCD","GSK591","Cytoplasm",129.533333333333,8.66666666666667,5,1,0.0663942798774259
"MLYCD","GSK591","Nucleoplasm",60.5333333333333,2.33333333333333,5,1,0.037919826652221
"MMAB","DMSO","Chromatin",122.4,41.6666666666667,10,5,0.337655321447866
"MMAB","DMSO","Cytoplasm",420.566666666667,17.4,10,5,0.0412746105795841
"MMAB","DMSO","Nucleoplasm",141.066666666667,7.06666666666667,10,5,0.0497419052088221
"MMAB","GSK591","Chromatin",83.5666666666667,54.9333333333333,10,5,0.649586125344896
"MMAB","GSK591","Cytoplasm",245.333333333333,13.2,10,5,0.0535859269282815
"MMAB","GSK591","Nucleoplasm",95.3666666666667,5.6,10,5,0.0581113801452785
"MMADHC","DMSO","Chromatin",354.208333333333,57.3333333333333,8,2,0.161407624633431
"MMADHC","DMSO","Cytoplasm",1010.58333333333,5.33333333333333,8,2,0.00527226295411484
"MMADHC","DMSO","Nucleoplasm",437,5.83333333333333,8,2,0.0133181126331811
"MMADHC","GSK591","Chromatin",369.75,56,8,2,0.151045178691841
"MMADHC","GSK591","Cytoplasm",1245.25,14,8,2,0.0112337011033099
"MMADHC","GSK591","Nucleoplasm",562.416666666667,7,8,2,0.0124241976039047
"MMD","DMSO","Chromatin",202.095238095238,123.333333333333,7,4,0.607268464243845
"MMD","DMSO","Cytoplasm",609.904761904762,61.6666666666667,7,4,0.100943175617741
"MMD","DMSO","Nucleoplasm",170.047619047619,18.3333333333333,7,4,0.107182628062361
"MMD","GSK591","Chromatin",280.571428571429,184.5,7,4,0.655251141552511
"MMD","GSK591","Cytoplasm",710.285714285714,62.0833333333333,7,4,0.0872832563433086
"MMD","GSK591","Nucleoplasm",310.095238095238,21.4166666666667,7,4,0.068842798101944
"MMP17","DMSO","Chromatin",90.4666666666667,127.333333333333,10,3,1.39212827988338
"MMP17","DMSO","Cytoplasm",63.1333333333333,12.7777777777778,10,3,0.199237699237699
"MMP17","DMSO","Nucleoplasm",41.6,4.77777777777778,10,3,0.112154407929056
"MMP17","GSK591","Chromatin",99.4333333333333,176.444444444444,10,3,1.75683150791017
"MMP17","GSK591","Cytoplasm",43.8,18.2222222222222,10,3,0.406746031746032
"MMP17","GSK591","Nucleoplasm",49.6,12.2222222222222,10,3,0.241545893719807
"MMP24","DMSO","Chromatin",185,56.4444444444444,9,6,0.303464755077658
"MMP24","DMSO","Cytoplasm",414.037037037037,11.0555555555556,9,6,0.0266375156166339
"MMP24","DMSO","Nucleoplasm",149.555555555556,5.22222222222222,9,6,0.0346863468634686
"MMP24","GSK591","Chromatin",218.62962962963,66.5,9,6,0.302782462057336
"MMP24","GSK591","Cytoplasm",457.777777777778,13.6666666666667,9,6,0.029789295228869
"MMP24","GSK591","Nucleoplasm",272.259259259259,7.5,9,6,0.0274464624559501
"MMP24-AS1-EDEM2","DMSO","Chromatin",394.969696969697,174.666666666667,11,11,0.441111196142955
"MMP24-AS1-EDEM2","DMSO","Cytoplasm",184.727272727273,236.454545454545,11,11,1.27312775330396
"MMP24-AS1-EDEM2","DMSO","Nucleoplasm",389.30303030303,109.787878787879,11,11,0.281288819875776
"MMP24-AS1-EDEM2","GSK591","Chromatin",369.909090909091,171.030303030303,11,11,0.461111111111111
"MMP24-AS1-EDEM2","GSK591","Cytoplasm",176.333333333333,193.030303030303,11,11,1.08851674641148
"MMP24-AS1-EDEM2","GSK591","Nucleoplasm",483.575757575758,113.848484848485,11,11,0.234944656369208
"MMP24OS","DMSO","Chromatin",308.4,68.6666666666667,5,2,0.221934927817281
"MMP24OS","DMSO","Cytoplasm",1100.2,229,5,2,0.207954958227388
"MMP24OS","DMSO","Nucleoplasm",299.466666666667,65,5,2,0.216330153095185
"MMP24OS","GSK591","Chromatin",244.866666666667,60.6666666666667,5,2,0.246746203904555
"MMP24OS","GSK591","Cytoplasm",840.466666666667,196.5,5,2,0.233520836634448
"MMP24OS","GSK591","Nucleoplasm",253.4,53,5,2,0.208333333333333
"MMP25-AS1","DMSO","Chromatin",97.6666666666667,86.1666666666667,1,2,0.873310810810811
"MMP25-AS1","DMSO","Cytoplasm",39,21.6666666666667,1,2,0.541666666666667
"MMP25-AS1","DMSO","Nucleoplasm",12.3333333333333,5,1,2,0.375
"MMP25-AS1","GSK591","Chromatin",80,79.8333333333333,1,2,0.98559670781893
"MMP25-AS1","GSK591","Cytoplasm",15.3333333333333,8.16666666666667,1,2,0.5
"MMP25-AS1","GSK591","Nucleoplasm",3.33333333333333,4.66666666666667,1,2,1.07692307692308
"MMS19","DMSO","Chromatin",156.18018018018,69.6410256410256,37,13,0.443064930713237
"MMS19","DMSO","Cytoplasm",156.990990990991,45.5128205128205,37,13,0.288072251635005
"MMS19","DMSO","Nucleoplasm",70.6396396396396,15.4102564102564,37,13,0.215107955424857
"MMS19","GSK591","Chromatin",140.522522522523,72.6666666666667,37,13,0.513463619581132
"MMS19","GSK591","Cytoplasm",107.279279279279,29.974358974359,37,13,0.276824515030689
"MMS19","GSK591","Nucleoplasm",67.3603603603604,18.4102564102564,37,13,0.269311868942865
"MMS22L","DMSO","Chromatin",48.5666666666667,54.6666666666667,20,6,1.10289172831204
"MMS22L","DMSO","Cytoplasm",38.5333333333333,18.8333333333333,20,6,0.476391231028668
"MMS22L","DMSO","Nucleoplasm",20.4833333333333,8.88888888888889,20,6,0.413757434703905
"MMS22L","GSK591","Chromatin",48.5333333333333,85.4444444444444,20,6,1.72498878420817
"MMS22L","GSK591","Cytoplasm",39.8,36.0555555555556,20,6,0.883714596949891
"MMS22L","GSK591","Nucleoplasm",22.85,14.7222222222222,20,6,0.617283950617284
"MNAT1","DMSO","Chromatin",107.541666666667,125,8,4,1.15163147792706
"MNAT1","DMSO","Cytoplasm",257.125,74.3333333333333,8,4,0.287974172719935
"MNAT1","DMSO","Nucleoplasm",142.166666666667,44,8,4,0.307334109429569
"MNAT1","GSK591","Chromatin",107.541666666667,216.75,8,4,1.99692898272553
"MNAT1","GSK591","Cytoplasm",313.208333333333,95.3333333333333,8,4,0.303408036069487
"MNAT1","GSK591","Nucleoplasm",171.916666666667,52.8333333333333,8,4,0.305542168674699
"MND1","DMSO","Chromatin",52.2333333333333,164.533333333333,10,5,3.09079524107702
"MND1","DMSO","Cytoplasm",155.366666666667,82.1333333333333,10,5,0.525261138350032
"MND1","DMSO","Nucleoplasm",67.5,32.1333333333333,10,5,0.469099756690998
"MND1","GSK591","Chromatin",40.9666666666667,141.866666666667,10,5,3.38046068308181
"MND1","GSK591","Cytoplasm",172.133333333333,98.0666666666667,10,5,0.566422795533308
"MND1","GSK591","Nucleoplasm",61.2333333333333,37.5333333333333,10,5,0.603106588109266
"MNT","DMSO","Chromatin",252.933333333333,497.666666666667,5,1,1.95983197689682
"MNT","DMSO","Cytoplasm",216.466666666667,94.6666666666667,5,1,0.435315757204169
"MNT","DMSO","Nucleoplasm",85.3333333333333,38,5,1,0.44015444015444
"MNT","GSK591","Chromatin",255,463.333333333333,5,1,1.80989583333333
"MNT","GSK591","Cytoplasm",184.2,51.6666666666667,5,1,0.278977681785457
"MNT","GSK591","Nucleoplasm",113,26,5,1,0.228070175438596
"MNX1","DMSO","Chromatin",88.25,83.6666666666667,4,2,0.937441643323996
"MNX1","DMSO","Cytoplasm",161.166666666667,8.66666666666667,4,2,0.0534429599177801
"MNX1","DMSO","Nucleoplasm",51.9166666666667,7.16666666666667,4,2,0.135433070866142
"MNX1","GSK591","Chromatin",95.5,96,4,2,0.994818652849741
"MNX1","GSK591","Cytoplasm",182,13.8333333333333,4,2,0.075591985428051
"MNX1","GSK591","Nucleoplasm",70.9166666666667,5,4,2,0.0695249130938586
"MOB1A","DMSO","Chromatin",532.814814814815,118.533333333333,9,5,0.222049538610976
"MOB1A","DMSO","Cytoplasm",1370.92592592593,240.266666666667,9,5,0.175130932455051
"MOB1A","DMSO","Nucleoplasm",483.555555555556,65.4,9,5,0.134969043797294
"MOB1A","GSK591","Chromatin",518.518518518518,207.333333333333,9,5,0.399087474156983
"MOB1A","GSK591","Cytoplasm",1129.66666666667,252.733333333333,9,5,0.223525943396226
"MOB1A","GSK591","Nucleoplasm",467.555555555556,92.2,9,5,0.196774958501304
"MOB1B","DMSO","Chromatin",406.666666666667,49,1,2,0.120196238757155
"MOB1B","DMSO","Cytoplasm",298.666666666667,7.5,1,2,0.025027808676307
"MOB1B","DMSO","Nucleoplasm",192.666666666667,1.83333333333333,1,2,0.00946643717728055
"MOB1B","GSK591","Chromatin",470,222.833333333333,1,2,0.47310686482661
"MOB1B","GSK591","Cytoplasm",459.666666666667,7.83333333333333,1,2,0.0170043415340087
"MOB1B","GSK591","Nucleoplasm",285.333333333333,7.5,1,2,0.0261932479627474
"MOB2","DMSO","Chromatin",207.666666666667,71.8888888888889,6,3,0.344515441959531
"MOB2","DMSO","Cytoplasm",422.944444444444,33.7777777777778,6,3,0.0796750098283318
"MOB2","DMSO","Nucleoplasm",143.833333333333,11.4444444444444,6,3,0.079018028385117
